AttendanceID,StudentID,LessonID,Date,LessonName,StartTime,Status,Attended,ArrivalTime,Notes
48-469,48,469,2026-02-02,Phonics,09:00,Present,True,,
48-471,48,471,2026-02-02,Maths,10:00,Present,True,,
48-473,48,473,2026-02-02,English,11:00,Present,True,,
48-475,48,475,2026-02-02,Science,13:00,Present,True,,
48-477,48,477,2026-02-02,PE,13:45,Present,True,,
48-479,48,479,2026-02-02,Music,14:30,Present,True,,
48-493,48,493,2026-02-03,Phonics,09:00,Late,True,09:02,
48-495,48,495,2026-02-03,Maths,10:00,Present,True,,
48-497,48,497,2026-02-03,English,11:00,Present,True,,
48-499,48,499,2026-02-03,Science,13:00,Late,True,13:03,
48-501,48,501,2026-02-03,PE,13:45,Present,True,,
48-503,48,503,2026-02-03,Music,14:30,Present,True,,
48-517,48,517,2026-02-04,Phonics,09:00,Present,True,,
48-519,48,519,2026-02-04,Maths,10:00,Present,True,,
48-521,48,521,2026-02-04,English,11:00,Present,True,,
48-523,48,523,2026-02-04,Science,13:00,Authorised Absence,False,,Family commitment
48-525,48,525,2026-02-04,PE,13:45,Present,True,,
48-527,48,527,2026-02-04,Music,14:30,Late,True,14:42,
48-541,48,541,2026-02-05,Phonics,09:00,Present,True,,
48-543,48,543,2026-02-05,Maths,10:00,Present,True,,
48-545,48,545,2026-02-05,English,11:00,Authorised Absence,False,,Dental appointment
48-547,48,547,2026-02-05,Science,13:00,Absent,False,,
48-549,48,549,2026-02-05,PE,13:45,Present,True,,
48-551,48,551,2026-02-05,Music,14:30,Absent,False,,
48-565,48,565,2026-02-06,Phonics,09:00,Present,True,,
48-567,48,567,2026-02-06,Maths,10:00,Present,True,,
48-569,48,569,2026-02-06,English,11:00,Present,True,,
48-571,48,571,2026-02-06,Science,13:00,Present,True,,
48-573,48,573,2026-02-06,PE,13:45,Present,True,,
48-575,48,575,2026-02-06,Music,14:30,Absent,False,,
48-589,48,589,2026-02-09,Phonics,09:00,Present,True,,
48-591,48,591,2026-02-09,Maths,10:00,Present,True,,
48-593,48,593,2026-02-09,English,11:00,Present,True,,
48-595,48,595,2026-02-09,Science,13:00,Present,True,,
48-597,48,597,2026-02-09,PE,13:45,Authorised Absence,False,,Dental appointment
48-599,48,599,2026-02-09,Music,14:30,Authorised Absence,False,,Dental appointment
48-613,48,613,2026-02-10,Phonics,09:00,Present,True,,
48-615,48,615,2026-02-10,Maths,10:00,Late,True,10:10,
48-617,48,617,2026-02-10,English,11:00,Present,True,,
48-619,48,619,2026-02-10,Science,13:00,Absent,False,,
48-621,48,621,2026-02-10,PE,13:45,Absent,False,,
48-623,48,623,2026-02-10,Music,14:30,Present,True,,
48-637,48,637,2026-02-11,Phonics,09:00,Late,True,09:06,
48-639,48,639,2026-02-11,Maths,10:00,Present,True,,
48-641,48,641,2026-02-11,English,11:00,Authorised Absence,False,,Family commitment
48-643,48,643,2026-02-11,Science,13:00,Present,True,,
48-645,48,645,2026-02-11,PE,13:45,Present,True,,
48-647,48,647,2026-02-11,Music,14:30,Present,True,,
48-661,48,661,2026-02-12,Phonics,09:00,Absent,False,,
48-663,48,663,2026-02-12,Maths,10:00,Present,True,,
48-665,48,665,2026-02-12,English,11:00,Present,True,,
48-667,48,667,2026-02-12,Science,13:00,Late,True,13:07,
48-669,48,669,2026-02-12,PE,13:45,Present,True,,
48-671,48,671,2026-02-12,Music,14:30,Present,True,,
48-685,48,685,2026-02-13,Phonics,09:00,Present,True,,
48-687,48,687,2026-02-13,Maths,10:00,Late,True,10:07,
48-689,48,689,2026-02-13,English,11:00,Present,True,,
48-691,48,691,2026-02-13,Science,13:00,Late,True,13:04,
48-693,48,693,2026-02-13,PE,13:45,Present,True,,
48-695,48,695,2026-02-13,Music,14:30,Present,True,,
48-709,48,709,2026-02-16,Phonics,09:00,Late,True,09:06,
48-711,48,711,2026-02-16,Maths,10:00,Present,True,,
48-713,48,713,2026-02-16,English,11:00,Late,True,11:02,
48-715,48,715,2026-02-16,Science,13:00,Present,True,,
48-717,48,717,2026-02-16,PE,13:45,Late,True,13:57,
48-719,48,719,2026-02-16,Music,14:30,Present,True,,
49-14,49,14,2026-01-06,Phonics,09:00,Late,True,09:04,
49-16,49,16,2026-01-06,Maths,10:00,Authorised Absence,False,,Doctor visit
49-18,49,18,2026-01-06,English,11:00,Present,True,,
49-20,49,20,2026-01-06,Science,13:00,Present,True,,
49-22,49,22,2026-01-06,PE,13:45,Present,True,,
49-24,49,24,2026-01-06,Music,14:30,Absent,False,,
49-38,49,38,2026-01-07,Phonics,09:00,Present,True,,
49-40,49,40,2026-01-07,Maths,10:00,Present,True,,
49-42,49,42,2026-01-07,English,11:00,Present,True,,
49-44,49,44,2026-01-07,Science,13:00,Present,True,,
49-46,49,46,2026-01-07,PE,13:45,Present,True,,
49-48,49,48,2026-01-07,Music,14:30,Present,True,,
49-62,49,62,2026-01-08,Phonics,09:00,Present,True,,
49-64,49,64,2026-01-08,Maths,10:00,Present,True,,
49-66,49,66,2026-01-08,English,11:00,Absent,False,,
49-68,49,68,2026-01-08,Science,13:00,Absent,False,,
49-70,49,70,2026-01-08,PE,13:45,Late,True,13:59,
49-72,49,72,2026-01-08,Music,14:30,Late,True,14:34,
49-86,49,86,2026-01-09,Phonics,09:00,Present,True,,
49-88,49,88,2026-01-09,Maths,10:00,Present,True,,
49-90,49,90,2026-01-09,English,11:00,Authorised Absence,False,,Dental appointment
49-92,49,92,2026-01-09,Science,13:00,Present,True,,
49-94,49,94,2026-01-09,PE,13:45,Present,True,,
49-96,49,96,2026-01-09,Music,14:30,Absent,False,,
49-110,49,110,2026-01-12,Phonics,09:00,Present,True,,
49-112,49,112,2026-01-12,Maths,10:00,Present,True,,
49-114,49,114,2026-01-12,English,11:00,Authorised Absence,False,,Family commitment
49-116,49,116,2026-01-12,Science,13:00,Late,True,13:10,
49-118,49,118,2026-01-12,PE,13:45,Absent,False,,
49-120,49,120,2026-01-12,Music,14:30,Present,True,,
49-134,49,134,2026-01-13,Phonics,09:00,Present,True,,
49-136,49,136,2026-01-13,Maths,10:00,Present,True,,
49-138,49,138,2026-01-13,English,11:00,Present,True,,
49-140,49,140,2026-01-13,Science,13:00,Present,True,,
49-142,49,142,2026-01-13,PE,13:45,Authorised Absence,False,,Doctor visit
49-144,49,144,2026-01-13,Music,14:30,Present,True,,
49-158,49,158,2026-01-14,Phonics,09:00,Absent,False,,
49-160,49,160,2026-01-14,Maths,10:00,Present,True,,
49-162,49,162,2026-01-14,English,11:00,Present,True,,
49-164,49,164,2026-01-14,Science,13:00,Present,True,,
49-166,49,166,2026-01-14,PE,13:45,Present,True,,
49-168,49,168,2026-01-14,Music,14:30,Late,True,14:41,
49-182,49,182,2026-01-15,Phonics,09:00,Present,True,,
49-184,49,184,2026-01-15,Maths,10:00,Present,True,,
49-186,49,186,2026-01-15,English,11:00,Authorised Absence,False,,Medical appointment
49-188,49,188,2026-01-15,Science,13:00,Absent,False,,
49-190,49,190,2026-01-15,PE,13:45,Present,True,,
49-192,49,192,2026-01-15,Music,14:30,Present,True,,
49-206,49,206,2026-01-16,Phonics,09:00,Late,True,09:13,
49-208,49,208,2026-01-16,Maths,10:00,Late,True,10:07,
49-210,49,210,2026-01-16,English,11:00,Present,True,,
49-212,49,212,2026-01-16,Science,13:00,Present,True,,
49-214,49,214,2026-01-16,PE,13:45,Late,True,13:53,
49-216,49,216,2026-01-16,Music,14:30,Present,True,,
49-230,49,230,2026-01-19,Phonics,09:00,Absent,False,,
49-232,49,232,2026-01-19,Maths,10:00,Present,True,,
49-234,49,234,2026-01-19,English,11:00,Authorised Absence,False,,Dental appointment
49-236,49,236,2026-01-19,Science,13:00,Present,True,,
49-238,49,238,2026-01-19,PE,13:45,Late,True,13:55,
49-240,49,240,2026-01-19,Music,14:30,Present,True,,
49-254,49,254,2026-01-20,Phonics,09:00,Present,True,,
49-256,49,256,2026-01-20,Maths,10:00,Present,True,,
49-258,49,258,2026-01-20,English,11:00,Present,True,,
49-260,49,260,2026-01-20,Science,13:00,Present,True,,
49-262,49,262,2026-01-20,PE,13:45,Present,True,,
49-264,49,264,2026-01-20,Music,14:30,Present,True,,
49-278,49,278,2026-01-21,Phonics,09:00,Late,True,09:14,
49-280,49,280,2026-01-21,Maths,10:00,Absent,False,,
49-282,49,282,2026-01-21,English,11:00,Present,True,,
49-284,49,284,2026-01-21,Science,13:00,Present,True,,
49-286,49,286,2026-01-21,PE,13:45,Present,True,,
49-288,49,288,2026-01-21,Music,14:30,Present,True,,
49-302,49,302,2026-01-22,Phonics,09:00,Late,True,09:14,
49-304,49,304,2026-01-22,Maths,10:00,Present,True,,
49-306,49,306,2026-01-22,English,11:00,Present,True,,
49-308,49,308,2026-01-22,Science,13:00,Present,True,,
49-310,49,310,2026-01-22,PE,13:45,Present,True,,
49-312,49,312,2026-01-22,Music,14:30,Present,True,,
49-326,49,326,2026-01-23,Phonics,09:00,Present,True,,
49-328,49,328,2026-01-23,Maths,10:00,Present,True,,
49-330,49,330,2026-01-23,English,11:00,Present,True,,
49-332,49,332,2026-01-23,Science,13:00,Present,True,,
49-334,49,334,2026-01-23,PE,13:45,Present,True,,
49-336,49,336,2026-01-23,Music,14:30,Late,True,14:42,
49-350,49,350,2026-01-26,Phonics,09:00,Absent,False,,
49-352,49,352,2026-01-26,Maths,10:00,Present,True,,
49-354,49,354,2026-01-26,English,11:00,Present,True,,
49-356,49,356,2026-01-26,Science,13:00,Present,True,,
49-358,49,358,2026-01-26,PE,13:45,Authorised Absence,False,,Medical appointment
49-360,49,360,2026-01-26,Music,14:30,Present,True,,
49-374,49,374,2026-01-27,Phonics,09:00,Late,True,09:14,
49-376,49,376,2026-01-27,Maths,10:00,Present,True,,
49-378,49,378,2026-01-27,English,11:00,Absent,False,,
49-380,49,380,2026-01-27,Science,13:00,Authorised Absence,False,,Medical appointment
49-382,49,382,2026-01-27,PE,13:45,Present,True,,
49-384,49,384,2026-01-27,Music,14:30,Present,True,,
49-398,49,398,2026-01-28,Phonics,09:00,Present,True,,
49-400,49,400,2026-01-28,Maths,10:00,Authorised Absence,False,,Dental appointment
49-402,49,402,2026-01-28,English,11:00,Present,True,,
49-404,49,404,2026-01-28,Science,13:00,Late,True,13:13,
49-406,49,406,2026-01-28,PE,13:45,Authorised Absence,False,,Family commitment
49-408,49,408,2026-01-28,Music,14:30,Present,True,,
49-422,49,422,2026-01-29,Phonics,09:00,Present,True,,
49-424,49,424,2026-01-29,Maths,10:00,Present,True,,
49-426,49,426,2026-01-29,English,11:00,Present,True,,
49-428,49,428,2026-01-29,Science,13:00,Late,True,13:09,
49-430,49,430,2026-01-29,PE,13:45,Present,True,,
49-432,49,432,2026-01-29,Music,14:30,Present,True,,
49-446,49,446,2026-01-30,Phonics,09:00,Present,True,,
49-448,49,448,2026-01-30,Maths,10:00,Present,True,,
49-450,49,450,2026-01-30,English,11:00,Authorised Absence,False,,Medical appointment
49-452,49,452,2026-01-30,Science,13:00,Present,True,,
49-454,49,454,2026-01-30,PE,13:45,Present,True,,
49-456,49,456,2026-01-30,Music,14:30,Present,True,,
49-470,49,470,2026-02-02,Phonics,09:00,Authorised Absence,False,,Dental appointment
49-472,49,472,2026-02-02,Maths,10:00,Present,True,,
49-474,49,474,2026-02-02,English,11:00,Authorised Absence,False,,Medical appointment
49-476,49,476,2026-02-02,Science,13:00,Late,True,13:04,
49-478,49,478,2026-02-02,PE,13:45,Present,True,,
49-480,49,480,2026-02-02,Music,14:30,Present,True,,
49-494,49,494,2026-02-03,Phonics,09:00,Late,True,09:13,
49-496,49,496,2026-02-03,Maths,10:00,Present,True,,
49-498,49,498,2026-02-03,English,11:00,Authorised Absence,False,,Family commitment
49-500,49,500,2026-02-03,Science,13:00,Present,True,,
49-502,49,502,2026-02-03,PE,13:45,Present,True,,
49-504,49,504,2026-02-03,Music,14:30,Present,True,,
49-518,49,518,2026-02-04,Phonics,09:00,Present,True,,
49-520,49,520,2026-02-04,Maths,10:00,Late,True,10:07,
49-522,49,522,2026-02-04,English,11:00,Authorised Absence,False,,Family commitment
49-524,49,524,2026-02-04,Science,13:00,Absent,False,,
49-526,49,526,2026-02-04,PE,13:45,Present,True,,
49-528,49,528,2026-02-04,Music,14:30,Present,True,,
49-542,49,542,2026-02-05,Phonics,09:00,Present,True,,
49-544,49,544,2026-02-05,Maths,10:00,Absent,False,,
49-546,49,546,2026-02-05,English,11:00,Present,True,,
49-548,49,548,2026-02-05,Science,13:00,Present,True,,
49-550,49,550,2026-02-05,PE,13:45,Present,True,,
49-552,49,552,2026-02-05,Music,14:30,Present,True,,
49-566,49,566,2026-02-06,Phonics,09:00,Authorised Absence,False,,Medical appointment
49-568,49,568,2026-02-06,Maths,10:00,Present,True,,
49-570,49,570,2026-02-06,English,11:00,Present,True,,
49-572,49,572,2026-02-06,Science,13:00,Present,True,,
49-574,49,574,2026-02-06,PE,13:45,Authorised Absence,False,,Family commitment
49-576,49,576,2026-02-06,Music,14:30,Present,True,,
49-590,49,590,2026-02-09,Phonics,09:00,Present,True,,
49-592,49,592,2026-02-09,Maths,10:00,Authorised Absence,False,,Dental appointment
49-594,49,594,2026-02-09,English,11:00,Late,True,11:05,
49-596,49,596,2026-02-09,Science,13:00,Present,True,,
49-598,49,598,2026-02-09,PE,13:45,Present,True,,
49-600,49,600,2026-02-09,Music,14:30,Present,True,,
49-614,49,614,2026-02-10,Phonics,09:00,Late,True,09:07,
49-616,49,616,2026-02-10,Maths,10:00,Present,True,,
49-618,49,618,2026-02-10,English,11:00,Present,True,,
49-620,49,620,2026-02-10,Science,13:00,Absent,False,,
49-622,49,622,2026-02-10,PE,13:45,Present,True,,
49-624,49,624,2026-02-10,Music,14:30,Absent,False,,
49-638,49,638,2026-02-11,Phonics,09:00,Present,True,,
49-640,49,640,2026-02-11,Maths,10:00,Late,True,10:01,
49-642,49,642,2026-02-11,English,11:00,Authorised Absence,False,,Doctor visit
49-644,49,644,2026-02-11,Science,13:00,Late,True,13:02,
49-646,49,646,2026-02-11,PE,13:45,Present,True,,
49-648,49,648,2026-02-11,Music,14:30,Absent,False,,
49-662,49,662,2026-02-12,Phonics,09:00,Absent,False,,
49-664,49,664,2026-02-12,Maths,10:00,Present,True,,
49-666,49,666,2026-02-12,English,11:00,Present,True,,
49-668,49,668,2026-02-12,Science,13:00,Present,True,,
49-670,49,670,2026-02-12,PE,13:45,Absent,False,,
49-672,49,672,2026-02-12,Music,14:30,Present,True,,
49-686,49,686,2026-02-13,Phonics,09:00,Present,True,,
49-688,49,688,2026-02-13,Maths,10:00,Present,True,,
49-690,49,690,2026-02-13,English,11:00,Authorised Absence,False,,Dental appointment
49-692,49,692,2026-02-13,Science,13:00,Present,True,,
49-694,49,694,2026-02-13,PE,13:45,Present,True,,
49-696,49,696,2026-02-13,Music,14:30,Present,True,,
49-710,49,710,2026-02-16,Phonics,09:00,Present,True,,
49-712,49,712,2026-02-16,Maths,10:00,Present,True,,
49-714,49,714,2026-02-16,English,11:00,Present,True,,
49-716,49,716,2026-02-16,Science,13:00,Present,True,,
49-718,49,718,2026-02-16,PE,13:45,Present,True,,
49-720,49,720,2026-02-16,Music,14:30,Present,True,,
50-14,50,14,2026-01-06,Phonics,09:00,Present,True,,
50-16,50,16,2026-01-06,Maths,10:00,Present,True,,
50-18,50,18,2026-01-06,English,11:00,Present,True,,
50-20,50,20,2026-01-06,Science,13:00,Present,True,,
50-22,50,22,2026-01-06,PE,13:45,Present,True,,
50-24,50,24,2026-01-06,Music,14:30,Present,True,,
50-38,50,38,2026-01-07,Phonics,09:00,Absent,False,,
50-40,50,40,2026-01-07,Maths,10:00,Absent,False,,
50-42,50,42,2026-01-07,English,11:00,Absent,False,,
50-44,50,44,2026-01-07,Science,13:00,Present,True,,
50-46,50,46,2026-01-07,PE,13:45,Present,True,,
50-48,50,48,2026-01-07,Music,14:30,Present,True,,
50-62,50,62,2026-01-08,Phonics,09:00,Authorised Absence,False,,Family commitment
50-64,50,64,2026-01-08,Maths,10:00,Present,True,,
50-66,50,66,2026-01-08,English,11:00,Present,True,,
50-68,50,68,2026-01-08,Science,13:00,Late,True,13:11,
50-70,50,70,2026-01-08,PE,13:45,Present,True,,
50-72,50,72,2026-01-08,Music,14:30,Present,True,,
50-86,50,86,2026-01-09,Phonics,09:00,Present,True,,
50-88,50,88,2026-01-09,Maths,10:00,Present,True,,
50-90,50,90,2026-01-09,English,11:00,Present,True,,
50-92,50,92,2026-01-09,Science,13:00,Present,True,,
50-94,50,94,2026-01-09,PE,13:45,Authorised Absence,False,,Doctor visit
50-96,50,96,2026-01-09,Music,14:30,Present,True,,
50-110,50,110,2026-01-12,Phonics,09:00,Present,True,,
50-112,50,112,2026-01-12,Maths,10:00,Late,True,10:11,
50-114,50,114,2026-01-12,English,11:00,Present,True,,
50-116,50,116,2026-01-12,Science,13:00,Present,True,,
50-118,50,118,2026-01-12,PE,13:45,Present,True,,
50-120,50,120,2026-01-12,Music,14:30,Late,True,14:45,
50-134,50,134,2026-01-13,Phonics,09:00,Authorised Absence,False,,Family commitment
50-136,50,136,2026-01-13,Maths,10:00,Present,True,,
50-138,50,138,2026-01-13,English,11:00,Authorised Absence,False,,Dental appointment
50-140,50,140,2026-01-13,Science,13:00,Late,True,13:01,
50-142,50,142,2026-01-13,PE,13:45,Present,True,,
50-144,50,144,2026-01-13,Music,14:30,Present,True,,
50-158,50,158,2026-01-14,Phonics,09:00,Present,True,,
50-160,50,160,2026-01-14,Maths,10:00,Present,True,,
50-162,50,162,2026-01-14,English,11:00,Present,True,,
50-164,50,164,2026-01-14,Science,13:00,Late,True,13:08,
50-166,50,166,2026-01-14,PE,13:45,Present,True,,
50-168,50,168,2026-01-14,Music,14:30,Authorised Absence,False,,Family commitment
50-182,50,182,2026-01-15,Phonics,09:00,Authorised Absence,False,,Medical appointment
50-184,50,184,2026-01-15,Maths,10:00,Present,True,,
50-186,50,186,2026-01-15,English,11:00,Present,True,,
50-188,50,188,2026-01-15,Science,13:00,Present,True,,
50-190,50,190,2026-01-15,PE,13:45,Present,True,,
50-192,50,192,2026-01-15,Music,14:30,Present,True,,
50-206,50,206,2026-01-16,Phonics,09:00,Present,True,,
50-208,50,208,2026-01-16,Maths,10:00,Present,True,,
50-210,50,210,2026-01-16,English,11:00,Present,True,,
50-212,50,212,2026-01-16,Science,13:00,Present,True,,
50-214,50,214,2026-01-16,PE,13:45,Present,True,,
50-216,50,216,2026-01-16,Music,14:30,Present,True,,
50-230,50,230,2026-01-19,Phonics,09:00,Late,True,09:08,
50-232,50,232,2026-01-19,Maths,10:00,Authorised Absence,False,,Doctor visit
50-234,50,234,2026-01-19,English,11:00,Present,True,,
50-236,50,236,2026-01-19,Science,13:00,Present,True,,
50-238,50,238,2026-01-19,PE,13:45,Authorised Absence,False,,Doctor visit
50-240,50,240,2026-01-19,Music,14:30,Late,True,14:38,
50-254,50,254,2026-01-20,Phonics,09:00,Present,True,,
50-256,50,256,2026-01-20,Maths,10:00,Late,True,10:05,
50-258,50,258,2026-01-20,English,11:00,Late,True,11:15,
50-260,50,260,2026-01-20,Science,13:00,Present,True,,
50-262,50,262,2026-01-20,PE,13:45,Authorised Absence,False,,Medical appointment
50-264,50,264,2026-01-20,Music,14:30,Present,True,,
50-278,50,278,2026-01-21,Phonics,09:00,Present,True,,
50-280,50,280,2026-01-21,Maths,10:00,Present,True,,
50-282,50,282,2026-01-21,English,11:00,Present,True,,
50-284,50,284,2026-01-21,Science,13:00,Absent,False,,
50-286,50,286,2026-01-21,PE,13:45,Present,True,,
50-288,50,288,2026-01-21,Music,14:30,Present,True,,
50-302,50,302,2026-01-22,Phonics,09:00,Late,True,09:08,
50-304,50,304,2026-01-22,Maths,10:00,Present,True,,
50-306,50,306,2026-01-22,English,11:00,Present,True,,
50-308,50,308,2026-01-22,Science,13:00,Absent,False,,
50-310,50,310,2026-01-22,PE,13:45,Late,True,13:49,
50-312,50,312,2026-01-22,Music,14:30,Present,True,,
50-326,50,326,2026-01-23,Phonics,09:00,Present,True,,
50-328,50,328,2026-01-23,Maths,10:00,Absent,False,,
50-330,50,330,2026-01-23,English,11:00,Present,True,,
50-332,50,332,2026-01-23,Science,13:00,Present,True,,
50-334,50,334,2026-01-23,PE,13:45,Present,True,,
50-336,50,336,2026-01-23,Music,14:30,Authorised Absence,False,,Family commitment
50-350,50,350,2026-01-26,Phonics,09:00,Present,True,,
50-352,50,352,2026-01-26,Maths,10:00,Late,True,10:15,
50-354,50,354,2026-01-26,English,11:00,Late,True,11:07,
50-356,50,356,2026-01-26,Science,13:00,Absent,False,,
50-358,50,358,2026-01-26,PE,13:45,Present,True,,
50-360,50,360,2026-01-26,Music,14:30,Present,True,,
50-374,50,374,2026-01-27,Phonics,09:00,Present,True,,
50-376,50,376,2026-01-27,Maths,10:00,Present,True,,
50-378,50,378,2026-01-27,English,11:00,Present,True,,
50-380,50,380,2026-01-27,Science,13:00,Late,True,13:14,
50-382,50,382,2026-01-27,PE,13:45,Present,True,,
50-384,50,384,2026-01-27,Music,14:30,Absent,False,,
50-398,50,398,2026-01-28,Phonics,09:00,Authorised Absence,False,,Doctor visit
50-400,50,400,2026-01-28,Maths,10:00,Present,True,,
50-402,50,402,2026-01-28,English,11:00,Present,True,,
50-404,50,404,2026-01-28,Science,13:00,Present,True,,
50-406,50,406,2026-01-28,PE,13:45,Authorised Absence,False,,Family commitment
50-408,50,408,2026-01-28,Music,14:30,Authorised Absence,False,,Family commitment
50-422,50,422,2026-01-29,Phonics,09:00,Present,True,,
50-424,50,424,2026-01-29,Maths,10:00,Present,True,,
50-426,50,426,2026-01-29,English,11:00,Present,True,,
50-428,50,428,2026-01-29,Science,13:00,Present,True,,
50-430,50,430,2026-01-29,PE,13:45,Present,True,,
50-432,50,432,2026-01-29,Music,14:30,Authorised Absence,False,,Doctor visit
50-446,50,446,2026-01-30,Phonics,09:00,Present,True,,
50-448,50,448,2026-01-30,Maths,10:00,Present,True,,
50-450,50,450,2026-01-30,English,11:00,Present,True,,
50-452,50,452,2026-01-30,Science,13:00,Authorised Absence,False,,Medical appointment
50-454,50,454,2026-01-30,PE,13:45,Present,True,,
50-456,50,456,2026-01-30,Music,14:30,Present,True,,
50-470,50,470,2026-02-02,Phonics,09:00,Present,True,,
50-472,50,472,2026-02-02,Maths,10:00,Present,True,,
50-474,50,474,2026-02-02,English,11:00,Authorised Absence,False,,Doctor visit
50-476,50,476,2026-02-02,Science,13:00,Present,True,,
50-478,50,478,2026-02-02,PE,13:45,Absent,False,,
50-480,50,480,2026-02-02,Music,14:30,Late,True,14:41,
50-494,50,494,2026-02-03,Phonics,09:00,Present,True,,
50-496,50,496,2026-02-03,Maths,10:00,Present,True,,
50-498,50,498,2026-02-03,English,11:00,Present,True,,
50-500,50,500,2026-02-03,Science,13:00,Present,True,,
50-502,50,502,2026-02-03,PE,13:45,Late,True,14:00,
50-504,50,504,2026-02-03,Music,14:30,Present,True,,
50-518,50,518,2026-02-04,Phonics,09:00,Present,True,,
50-520,50,520,2026-02-04,Maths,10:00,Present,True,,
50-522,50,522,2026-02-04,English,11:00,Present,True,,
50-524,50,524,2026-02-04,Science,13:00,Present,True,,
50-526,50,526,2026-02-04,PE,13:45,Present,True,,
50-528,50,528,2026-02-04,Music,14:30,Present,True,,
50-542,50,542,2026-02-05,Phonics,09:00,Present,True,,
50-544,50,544,2026-02-05,Maths,10:00,Absent,False,,
50-546,50,546,2026-02-05,English,11:00,Present,True,,
50-548,50,548,2026-02-05,Science,13:00,Present,True,,
50-550,50,550,2026-02-05,PE,13:45,Present,True,,
50-552,50,552,2026-02-05,Music,14:30,Present,True,,
50-566,50,566,2026-02-06,Phonics,09:00,Authorised Absence,False,,Doctor visit
50-568,50,568,2026-02-06,Maths,10:00,Present,True,,
50-570,50,570,2026-02-06,English,11:00,Absent,False,,
50-572,50,572,2026-02-06,Science,13:00,Absent,False,,
50-574,50,574,2026-02-06,PE,13:45,Absent,False,,
50-576,50,576,2026-02-06,Music,14:30,Present,True,,
50-590,50,590,2026-02-09,Phonics,09:00,Present,True,,
50-592,50,592,2026-02-09,Maths,10:00,Present,True,,
50-594,50,594,2026-02-09,English,11:00,Present,True,,
50-596,50,596,2026-02-09,Science,13:00,Present,True,,
50-598,50,598,2026-02-09,PE,13:45,Absent,False,,
50-600,50,600,2026-02-09,Music,14:30,Late,True,14:43,
50-614,50,614,2026-02-10,Phonics,09:00,Present,True,,
50-616,50,616,2026-02-10,Maths,10:00,Present,True,,
50-618,50,618,2026-02-10,English,11:00,Present,True,,
50-620,50,620,2026-02-10,Science,13:00,Present,True,,
50-622,50,622,2026-02-10,PE,13:45,Absent,False,,
50-624,50,624,2026-02-10,Music,14:30,Present,True,,
50-638,50,638,2026-02-11,Phonics,09:00,Present,True,,
50-640,50,640,2026-02-11,Maths,10:00,Present,True,,
50-642,50,642,2026-02-11,English,11:00,Present,True,,
50-644,50,644,2026-02-11,Science,13:00,Present,True,,
50-646,50,646,2026-02-11,PE,13:45,Present,True,,
50-648,50,648,2026-02-11,Music,14:30,Authorised Absence,False,,Family commitment
50-662,50,662,2026-02-12,Phonics,09:00,Absent,False,,
50-664,50,664,2026-02-12,Maths,10:00,Absent,False,,
50-666,50,666,2026-02-12,English,11:00,Present,True,,
50-668,50,668,2026-02-12,Science,13:00,Present,True,,
50-670,50,670,2026-02-12,PE,13:45,Present,True,,
50-672,50,672,2026-02-12,Music,14:30,Authorised Absence,False,,Doctor visit
50-686,50,686,2026-02-13,Phonics,09:00,Present,True,,
50-688,50,688,2026-02-13,Maths,10:00,Late,True,10:08,
50-690,50,690,2026-02-13,English,11:00,Late,True,11:07,
50-692,50,692,2026-02-13,Science,13:00,Authorised Absence,False,,Dental appointment
50-694,50,694,2026-02-13,PE,13:45,Absent,False,,
50-696,50,696,2026-02-13,Music,14:30,Authorised Absence,False,,Medical appointment
50-710,50,710,2026-02-16,Phonics,09:00,Present,True,,
50-712,50,712,2026-02-16,Maths,10:00,Present,True,,
50-714,50,714,2026-02-16,English,11:00,Absent,False,,
50-716,50,716,2026-02-16,Science,13:00,Present,True,,
50-718,50,718,2026-02-16,PE,13:45,Present,True,,
50-720,50,720,2026-02-16,Music,14:30,Present,True,,
51-14,51,14,2026-01-06,Phonics,09:00,Present,True,,
51-16,51,16,2026-01-06,Maths,10:00,Present,True,,
51-18,51,18,2026-01-06,English,11:00,Late,True,11:03,
51-20,51,20,2026-01-06,Science,13:00,Present,True,,
51-22,51,22,2026-01-06,PE,13:45,Present,True,,
51-24,51,24,2026-01-06,Music,14:30,Present,True,,
51-38,51,38,2026-01-07,Phonics,09:00,Absent,False,,
51-40,51,40,2026-01-07,Maths,10:00,Present,True,,
51-42,51,42,2026-01-07,English,11:00,Absent,False,,
51-44,51,44,2026-01-07,Science,13:00,Present,True,,
51-46,51,46,2026-01-07,PE,13:45,Authorised Absence,False,,Dental appointment
51-48,51,48,2026-01-07,Music,14:30,Present,True,,
51-62,51,62,2026-01-08,Phonics,09:00,Present,True,,
51-64,51,64,2026-01-08,Maths,10:00,Present,True,,
51-66,51,66,2026-01-08,English,11:00,Present,True,,
51-68,51,68,2026-01-08,Science,13:00,Present,True,,
51-70,51,70,2026-01-08,PE,13:45,Late,True,13:55,
51-72,51,72,2026-01-08,Music,14:30,Present,True,,
51-86,51,86,2026-01-09,Phonics,09:00,Present,True,,
51-88,51,88,2026-01-09,Maths,10:00,Authorised Absence,False,,Doctor visit
51-90,51,90,2026-01-09,English,11:00,Present,True,,
51-92,51,92,2026-01-09,Science,13:00,Present,True,,
51-94,51,94,2026-01-09,PE,13:45,Present,True,,
51-96,51,96,2026-01-09,Music,14:30,Present,True,,
